sub,repetition,direction,hue,chroma,lightness,shape,group,observation,block,trial
31,1,30,180,15,90,triangle,even,195,5,15
31,1,90,90,15,90,cross,even,201,5,16
31,1,-90,30,15,90,fleur,even,202,5,17
31,1,-90,180,15,90,triangle,even,205,5,18
31,1,-30,90,15,90,triangle,even,209,5,19
31,1,60,180,15,90,circle,even,211,5,20
31,1,60,120,15,90,cross,even,212,5,21
31,1,90,150,15,90,cross,even,213,5,22
31,1,90,0,15,90,triangle,even,214,5,23
31,1,0,120,15,90,cross,even,216,5,24
31,1,60,0,15,90,fleur,even,220,5,25
31,1,90,150,15,90,fleur,even,224,5,26
31,1,0,90,15,90,circle,even,225,5,27
31,1,0,120,15,90,fleur,even,227,5,28
31,1,0,180,15,90,triangle,even,228,5,29
31,1,60,90,15,90,fleur,even,233,5,30
31,1,90,150,15,90,circle,even,237,5,31
31,1,-90,180,15,90,circle,even,241,5,32
31,1,-60,120,15,90,circle,even,242,5,33
31,1,-30,150,15,90,triangle,even,247,5,34
31,1,-60,150,15,90,circle,even,248,5,35
31,1,30,30,15,90,circle,even,255,5,36
31,1,0,60,15,90,triangle,even,256,5,37
31,1,-60,30,15,90,triangle,even,258,5,38
31,1,-60,150,15,90,fleur,even,261,5,39
31,1,60,0,15,90,circle,even,262,5,40
31,1,60,180,15,90,cross,even,268,5,41
31,1,0,60,15,90,circle,even,272,5,42
31,1,30,60,15,90,cross,even,281,5,43
31,1,-60,0,15,90,cross,even,282,5,44
31,1,-30,180,15,90,fleur,even,283,5,45
31,1,-30,30,15,90,fleur,even,286,5,46
31,1,-90,120,15,90,cross,even,291,5,47
31,1,60,90,15,90,triangle,even,295,5,48
31,1,60,30,15,90,cross,even,296,6,0
31,1,-60,120,15,90,cross,even,301,6,1
31,1,-60,180,15,90,circle,even,304,6,2
31,1,-90,90,15,90,cross,even,305,6,3
31,1,90,60,15,90,cross,even,307,6,4
31,1,-30,90,15,90,cross,even,309,6,5
31,1,-90,90,15,90,circle,even,315,6,6
31,1,0,90,15,90,triangle,even,316,6,7
31,1,-90,0,15,90,fleur,even,317,6,8
31,1,60,0,15,90,triangle,even,318,6,9
31,1,60,120,15,90,fleur,even,325,6,10
31,1,30,0,15,90,triangle,even,330,6,11
31,1,-60,60,15,90,circle,even,331,6,12
31,1,0,0,15,90,cross,even,332,6,13
31,1,60,120,15,90,circle,even,336,6,14
31,1,30,0,15,90,cross,even,340,6,15
31,1,-90,120,15,90,circle,even,342,6,16
31,1,90,30,15,90,cross,even,344,6,17
31,1,90,120,15,90,triangle,even,349,6,18
31,1,0,120,15,90,triangle,even,352,6,19
31,1,-90,90,15,90,triangle,even,354,6,20
31,1,30,60,15,90,circle,even,356,6,21
31,1,30,150,15,90,circle,even,362,6,22
31,1,-30,120,15,90,cross,even,370,6,23
31,1,60,90,15,90,circle,even,371,6,24
31,1,90,90,15,90,triangle,even,372,6,25
31,1,-30,120,15,90,triangle,even,374,6,26
31,1,60,180,15,90,triangle,even,378,6,27
31,1,-30,60,15,90,triangle,even,379,6,28
31,1,-90,60,15,90,triangle,even,381,6,29
31,1,90,180,15,90,cross,even,385,6,30
31,1,0,0,15,90,fleur,even,388,6,31
31,1,60,60,15,90,fleur,even,395,6,32
31,1,30,120,15,90,triangle,even,396,6,33
31,1,30,90,15,90,circle,even,397,6,34
31,1,-60,0,15,90,triangle,even,400,6,35
31,1,30,30,15,90,fleur,even,401,6,36
31,1,-90,90,15,90,fleur,even,403,6,37
31,1,90,150,15,90,triangle,even,406,6,38
31,1,30,180,15,90,circle,even,408,6,39
31,1,-30,30,15,90,circle,even,411,6,40
31,1,0,180,15,90,fleur,even,412,6,41
31,1,90,0,15,90,fleur,even,413,6,42
31,1,-90,0,15,90,triangle,even,416,6,43
31,1,90,180,15,90,circle,even,418,6,44
31,1,90,60,15,90,circle,even,419,6,45
31,1,0,0,15,90,triangle,even,421,6,46
31,1,-60,90,15,90,circle,even,422,6,47
31,1,0,180,15,90,circle,even,423,6,48
31,1,90,120,15,90,circle,even,424,7,0
31,1,-90,120,15,90,triangle,even,431,7,1
31,1,90,120,15,90,fleur,even,432,7,2
31,1,90,60,15,90,fleur,even,434,7,3
31,1,-30,60,15,90,circle,even,436,7,4
31,1,-90,60,15,90,circle,even,439,7,5
31,1,60,60,15,90,cross,even,447,7,6
31,1,-30,180,15,90,circle,even,452,7,7
31,1,-90,30,15,90,circle,even,453,7,8
31,1,-30,120,15,90,circle,even,454,7,9
31,1,0,120,15,90,circle,even,455,7,10
31,1,-90,150,15,90,cross,even,457,7,11
31,1,-30,30,15,90,triangle,even,459,7,12
31,1,90,180,15,90,triangle,even,463,7,13
31,1,90,30,15,90,triangle,even,464,7,14
31,1,30,90,15,90,fleur,even,472,7,15
31,1,60,0,15,90,cross,even,478,7,16
31,1,60,30,15,90,circle,even,479,7,17
31,1,0,30,15,90,triangle,even,485,7,18
31,1,0,60,15,90,fleur,even,490,7,19
31,1,-90,30,15,90,cross,even,502,7,20
31,1,-30,0,15,90,circle,even,506,7,21
31,1,90,60,15,90,triangle,even,507,7,22
31,1,-60,90,15,90,triangle,even,510,7,23
31,1,-90,0,15,90,cross,even,512,7,24
31,1,30,150,15,90,cross,even,515,7,25
31,1,30,0,15,90,circle,even,517,7,26
31,1,0,150,15,90,triangle,even,522,7,27
31,1,-60,120,15,90,fleur,even,525,7,28
31,1,30,30,15,90,triangle,even,526,7,29
31,1,60,60,15,90,triangle,even,527,7,30
31,1,-30,60,15,90,fleur,even,530,7,31
31,1,-30,0,15,90,triangle,even,531,7,32
31,1,30,150,15,90,triangle,even,532,7,33
31,1,60,150,15,90,cross,even,538,7,34
31,1,-30,180,15,90,triangle,even,542,7,35
31,1,-30,0,15,90,cross,even,546,7,36
31,1,90,90,15,90,fleur,even,553,7,37
31,1,-30,150,15,90,cross,even,554,7,38
31,1,60,150,15,90,fleur,even,555,7,39
31,1,60,150,15,90,triangle,even,558,7,40
31,1,30,150,15,90,fleur,even,561,7,41
31,1,-60,0,15,90,circle,even,564,7,42
31,1,60,30,15,90,fleur,even,568,7,43
31,1,60,120,15,90,triangle,even,578,7,44
31,1,-90,180,15,90,fleur,even,579,7,45
31,1,-90,150,15,90,triangle,even,582,7,46
31,1,60,90,15,90,cross,even,583,7,47
31,1,-90,150,15,90,fleur,even,587,7,48
31,2,0,30,15,90,cross,even,3,8,0
31,2,30,180,15,90,triangle,even,4,8,1
31,2,-30,60,15,90,circle,even,7,8,2
31,2,30,180,15,90,fleur,even,10,8,3
31,2,-90,0,15,90,triangle,even,11,8,4
31,2,-30,60,15,90,cross,even,14,8,5
31,2,60,120,15,90,circle,even,15,8,6
31,2,30,30,15,90,triangle,even,17,8,7
31,2,0,90,15,90,triangle,even,18,8,8
31,2,-30,30,15,90,circle,even,21,8,9
31,2,-30,0,15,90,fleur,even,30,8,10
31,2,30,120,15,90,cross,even,32,8,11
31,2,90,60,15,90,circle,even,37,8,12
31,2,-60,30,15,90,cross,even,38,8,13
31,2,-30,120,15,90,circle,even,39,8,14
31,2,-60,60,15,90,cross,even,41,8,15
31,2,90,120,15,90,cross,even,42,8,16
31,2,90,60,15,90,cross,even,43,8,17
31,2,-60,90,15,90,fleur,even,44,8,18
31,2,-60,120,15,90,fleur,even,45,8,19
31,2,-30,180,15,90,cross,even,47,8,20
31,2,90,180,15,90,cross,even,48,8,21
31,2,90,60,15,90,triangle,even,52,8,22
31,2,30,150,15,90,fleur,even,53,8,23
31,2,0,0,15,90,triangle,even,54,8,24
31,2,0,0,15,90,circle,even,55,8,25
31,2,30,0,15,90,fleur,even,56,8,26
31,2,30,90,15,90,fleur,even,57,8,27
31,2,30,30,15,90,circle,even,65,8,28
31,2,0,120,15,90,fleur,even,66,8,29
31,2,30,60,15,90,fleur,even,67,8,30
31,2,-60,180,15,90,cross,even,70,8,31
31,2,-90,150,15,90,fleur,even,79,8,32
31,2,-90,60,15,90,triangle,even,81,8,33
31,2,60,150,15,90,fleur,even,86,8,34
31,2,-60,120,15,90,cross,even,87,8,35
31,2,90,0,15,90,circle,even,89,8,36
31,2,90,180,15,90,circle,even,91,8,37
31,2,-90,180,15,90,circle,even,94,8,38
31,2,30,30,15,90,cross,even,96,8,39
31,2,30,30,15,90,fleur,even,99,8,40
31,2,90,30,15,90,fleur,even,104,8,41
31,2,60,120,15,90,triangle,even,105,8,42
31,2,30,90,15,90,cross,even,114,8,43
31,2,-60,0,15,90,fleur,even,117,8,44
31,2,30,150,15,90,cross,even,118,8,45
31,2,-90,150,15,90,triangle,even,121,8,46
31,2,90,180,15,90,triangle,even,129,8,47
31,2,-60,30,15,90,fleur,even,133,8,48
31,2,-90,150,15,90,circle,even,134,9,0
31,2,60,120,15,90,fleur,even,135,9,1
31,2,90,120,15,90,circle,even,140,9,2
31,2,-90,90,15,90,circle,even,147,9,3
31,2,-30,90,15,90,cross,even,158,9,4
31,2,90,90,15,90,triangle,even,161,9,5
31,2,30,0,15,90,cross,even,165,9,6
31,2,-30,30,15,90,triangle,even,168,9,7
31,2,-30,180,15,90,triangle,even,169,9,8
31,2,0,90,15,90,cross,even,170,9,9
31,2,30,180,15,90,cross,even,179,9,10
31,2,0,120,15,90,cross,even,181,9,11
31,2,-60,150,15,90,cross,even,182,9,12
31,2,-60,120,15,90,circle,even,188,9,13
31,2,30,90,15,90,triangle,even,189,9,14
31,2,-60,30,15,90,triangle,even,197,9,15
31,2,-60,150,15,90,fleur,even,198,9,16
31,2,-90,150,15,90,cross,even,200,9,17
31,2,0,30,15,90,fleur,even,207,9,18
31,2,60,150,15,90,circle,even,208,9,19
31,2,90,180,15,90,fleur,even,210,9,20
31,2,60,0,15,90,circle,even,218,9,21
31,2,-60,0,15,90,cross,even,219,9,22
31,2,-30,0,15,90,triangle,even,223,9,23
31,2,-60,180,15,90,circle,even,226,9,24
31,2,-60,120,15,90,triangle,even,230,9,25
31,2,60,30,15,90,fleur,even,231,9,26
31,2,-90,120,15,90,cross,even,232,9,27
31,2,60,90,15,90,cross,even,234,9,28
31,2,-60,90,15,90,triangle,even,236,9,29
31,2,-30,90,15,90,triangle,even,243,9,30
31,2,-90,60,15,90,circle,even,244,9,31
31,2,90,30,15,90,cross,even,246,9,32
31,2,30,90,15,90,circle,even,250,9,33
31,2,60,90,15,90,circle,even,252,9,34
31,2,30,180,15,90,circle,even,253,9,35
31,2,90,150,15,90,triangle,even,257,9,36
31,2,-90,30,15,90,fleur,even,269,9,37
31,2,60,120,15,90,cross,even,270,9,38
31,2,90,150,15,90,fleur,even,271,9,39
31,2,30,150,15,90,triangle,even,284,9,40
31,2,-30,150,15,90,cross,even,287,9,41
31,2,60,180,15,90,cross,even,288,9,42
31,2,30,150,15,90,circle,even,290,9,43
31,2,90,150,15,90,circle,even,292,9,44
31,2,0,180,15,90,fleur,even,293,9,45
31,2,90,0,15,90,cross,even,294,9,46
31,2,60,180,15,90,triangle,even,297,9,47
31,2,-90,0,15,90,cross,even,300,9,48
31,2,0,150,15,90,circle,even,306,10,0
31,2,-30,90,15,90,circle,even,312,10,1
31,2,90,90,15,90,cross,even,320,10,2
31,2,-90,90,15,90,fleur,even,321,10,3
31,2,30,60,15,90,circle,even,326,10,4
31,2,-30,150,15,90,triangle,even,327,10,5
31,2,60,60,15,90,triangle,even,334,10,6
31,2,-90,90,15,90,triangle,even,335,10,7
31,2,0,150,15,90,cross,even,338,10,8
31,2,-60,60,15,90,fleur,even,341,10,9
31,2,-30,120,15,90,fleur,even,346,10,10
31,2,0,30,15,90,circle,even,347,10,11
31,2,-30,60,15,90,fleur,even,348,10,12
31,2,0,180,15,90,triangle,even,350,10,13
31,2,-60,150,15,90,circle,even,353,10,14
31,2,-30,180,15,90,fleur,even,359,10,15
31,2,30,120,15,90,fleur,even,361,10,16
31,2,0,90,15,90,circle,even,363,10,17
31,2,-30,180,15,90,circle,even,365,10,18
31,2,-60,180,15,90,triangle,even,366,10,19
31,2,30,120,15,90,circle,even,367,10,20
31,2,-60,60,15,90,triangle,even,369,10,21
31,2,0,60,15,90,cross,even,375,10,22
31,2,90,0,15,90,fleur,even,382,10,23
31,2,-90,60,15,90,fleur,even,384,10,24
31,2,60,60,15,90,circle,even,387,10,25
31,2,60,90,15,90,triangle,even,390,10,26
31,2,60,0,15,90,cross,even,391,10,27
31,2,0,60,15,90,circle,even,398,10,28
31,2,-90,120,15,90,fleur,even,399,10,29
31,2,90,30,15,90,circle,even,404,10,30
31,2,0,150,15,90,fleur,even,405,10,31
31,2,60,180,15,90,fleur,even,407,10,32
31,2,-90,180,15,90,triangle,even,409,10,33
31,2,30,60,15,90,triangle,even,415,10,34
31,2,90,90,15,90,fleur,even,420,10,35
31,2,-90,180,15,90,fleur,even,425,10,36
31,2,90,0,15,90,triangle,even,426,10,37
31,2,-60,60,15,90,circle,even,428,10,38
31,2,-90,30,15,90,triangle,even,429,10,39
31,2,-30,0,15,90,cross,even,430,10,40
31,2,0,0,15,90,cross,even,435,10,41
31,2,-90,180,15,90,cross,even,442,10,42
31,2,30,0,15,90,circle,even,443,10,43
31,2,60,60,15,90,cross,even,444,10,44
31,2,60,30,15,90,triangle,even,445,10,45
31,2,0,90,15,90,fleur,even,446,10,46
31,2,0,180,15,90,circle,even,451,10,47
31,2,-30,150,15,90,fleur,even,458,10,48
31,2,-60,180,15,90,fleur,even,461,11,0
31,2,90,60,15,90,fleur,even,462,11,1
31,2,-60,0,15,90,triangle,even,465,11,2
31,2,0,120,15,90,triangle,even,466,11,3
31,2,-90,0,15,90,circle,even,467,11,4
31,2,60,180,15,90,circle,even,469,11,5
31,2,90,90,15,90,circle,even,470,11,6
31,2,-30,90,15,90,fleur,even,471,11,7
31,2,60,150,15,90,cross,even,473,11,8
31,2,-90,120,15,90,triangle,even,474,11,9
31,2,-60,0,15,90,circle,even,475,11,10
31,2,-30,150,15,90,circle,even,476,11,11
31,2,0,180,15,90,cross,even,481,11,12
31,2,0,60,15,90,triangle,even,482,11,13
31,2,60,90,15,90,fleur,even,483,11,14
31,2,60,150,15,90,triangle,even,487,11,15
31,2,-30,120,15,90,cross,even,492,11,16
31,2,-60,150,15,90,triangle,even,494,11,17
31,2,-30,120,15,90,triangle,even,496,11,18
31,2,-60,30,15,90,circle,even,498,11,19
31,2,90,120,15,90,fleur,even,500,11,20
31,2,60,0,15,90,fleur,even,501,11,21
31,2,-90,90,15,90,cross,even,503,11,22
31,2,60,60,15,90,fleur,even,509,11,23
31,2,30,60,15,90,cross,even,514,11,24
31,2,-90,60,15,90,cross,even,516,11,25
31,2,-90,120,15,90,circle,even,519,11,26
31,2,90,150,15,90,cross,even,520,11,27
31,2,-30,60,15,90,triangle,even,524,11,28
31,2,0,60,15,90,fleur,even,528,11,29
31,2,-30,0,15,90,circle,even,533,11,30
31,2,60,30,15,90,cross,even,535,11,31
31,2,60,0,15,90,triangle,even,536,11,32
31,2,-90,0,15,90,fleur,even,539,11,33
31,2,-30,30,15,90,fleur,even,540,11,34
31,2,30,120,15,90,triangle,even,544,11,35
31,2,-90,30,15,90,circle,even,551,11,36
31,2,0,150,15,90,triangle,even,556,11,37
31,2,-60,90,15,90,circle,even,560,11,38
31,2,0,0,15,90,fleur,even,562,11,39
31,2,0,120,15,90,circle,even,567,11,40
31,2,60,30,15,90,circle,even,569,11,41
31,2,-60,90,15,90,cross,even,570,11,42
31,2,90,30,15,90,triangle,even,575,11,43
31,2,-30,30,15,90,cross,even,577,11,44
31,2,90,120,15,90,triangle,even,580,11,45
31,2,-90,30,15,90,cross,even,581,11,46
31,2,0,30,15,90,triangle,even,584,11,47
31,2,30,0,15,90,triangle,even,585,11,48
32,0,0,120,15,90,cross,hard,0,0,0
32,0,30,85,15,90,fleur,hard,1,0,1
32,0,-30,180,15,90,triangle,hard,2,0,2
32,0,-30,120,15,90,circle,hard,3,0,3
32,0,90,85,15,90,circle,hard,5,0,4
32,0,-90,95,15,90,cross,hard,6,0,5
32,0,5,120,15,90,cross,hard,8,0,6
32,0,-90,95,15,90,fleur,hard,10,0,7
32,0,0,180,15,90,circle,hard,13,0,8
32,0,90,180,15,90,circle,hard,18,0,9
32,0,5,180,15,90,cross,hard,22,0,10
32,0,-90,180,15,90,triangle,hard,25,0,11
32,0,90,95,15,90,cross,hard,29,0,12
32,0,-90,60,15,90,cross,hard,31,0,13
32,0,30,90,15,90,cross,hard,34,0,14
32,0,0,60,15,90,fleur,hard,37,0,15
32,0,-5,60,15,90,cross,hard,40,0,16
32,0,30,90,15,90,fleur,hard,44,0,17
32,0,5,90,15,90,triangle,hard,45,0,18
32,0,90,60,15,90,fleur,hard,46,0,19
32,0,5,95,15,90,circle,hard,48,0,20
32,0,-5,90,15,90,triangle,hard,51,0,21
32,0,5,60,15,90,circle,hard,56,0,22
32,0,-30,120,15,90,triangle,hard,62,0,23
32,0,-30,95,15,90,circle,hard,63,0,24
32,0,0,95,15,90,circle,hard,64,0,25
32,0,90,90,15,90,triangle,hard,66,0,26
32,0,90,180,15,90,triangle,hard,68,0,27
32,0,-90,85,15,90,triangle,hard,72,0,28
32,0,90,60,15,90,circle,hard,74,0,29
32,0,-5,120,15,90,fleur,hard,87,0,30
32,0,5,90,15,90,fleur,hard,93,0,31
32,0,90,120,15,90,circle,hard,94,0,32
32,0,-5,95,15,90,circle,hard,97,0,33
32,0,0,0,15,90,cross,hard,99,0,34
32,0,90,90,15,90,circle,hard,100,0,35
32,0,-5,180,15,90,circle,hard,105,0,36
32,0,-90,180,15,90,fleur,hard,106,0,37
32,0,0,180,15,90,triangle,hard,108,0,38
32,0,30,85,15,90,triangle,hard,109,0,39
32,0,0,0,15,90,triangle,hard,113,0,40
32,0,0,95,15,90,cross,hard,115,0,41
32,0,-5,0,15,90,fleur,hard,121,0,42
32,0,-90,95,15,90,circle,hard,130,0,43
32,0,0,90,15,90,cross,hard,132,0,44
32,0,90,60,15,90,triangle,hard,133,0,45
32,0,-30,85,15,90,fleur,hard,134,0,46
32,0,-30,60,15,90,triangle,hard,138,0,47
32,0,-30,60,15,90,circle,hard,142,0,48
32,0,5,180,15,90,triangle,hard,148,1,0
32,0,-5,180,15,90,cross,hard,152,1,1
32,0,-5,0,15,90,cross,hard,154,1,2
32,0,30,0,15,90,circle,hard,158,1,3
32,0,-90,90,15,90,cross,hard,159,1,4
32,0,-5,180,15,90,fleur,hard,160,1,5
32,0,-5,0,15,90,circle,hard,162,1,6
32,0,0,95,15,90,triangle,hard,163,1,7
32,0,-5,95,15,90,triangle,hard,164,1,8
32,0,-5,120,15,90,cross,hard,166,1,9
32,0,0,85,15,90,cross,hard,176,1,10
32,0,-90,85,15,90,fleur,hard,178,1,11
32,0,-30,0,15,90,triangle,hard,180,1,12
32,0,-5,60,15,90,triangle,hard,181,1,13
32,0,5,120,15,90,triangle,hard,182,1,14
32,0,90,120,15,90,cross,hard,189,1,15
32,0,-90,85,15,90,cross,hard,190,1,16
32,0,5,95,15,90,cross,hard,192,1,17
32,0,-30,180,15,90,fleur,hard,196,1,18
32,0,5,95,15,90,triangle,hard,199,1,19
32,0,-5,95,15,90,fleur,hard,203,1,20
32,0,-5,60,15,90,fleur,hard,204,1,21
32,0,-30,85,15,90,cross,hard,211,1,22
32,0,90,120,15,90,fleur,hard,220,1,23
32,0,90,0,15,90,triangle,hard,223,1,24
32,0,-30,90,15,90,fleur,hard,234,1,25
32,0,-30,120,15,90,cross,hard,235,1,26
32,0,90,90,15,90,fleur,hard,236,1,27
32,0,-5,0,15,90,triangle,hard,244,1,28
32,0,30,180,15,90,circle,hard,247,1,29
32,0,0,120,15,90,fleur,hard,248,1,30
32,0,90,0,15,90,circle,hard,249,1,31
32,0,-5,120,15,90,circle,hard,258,1,32
32,0,0,60,15,90,triangle,hard,263,1,33
32,0,90,0,15,90,fleur,hard,264,1,34
32,0,-30,95,15,90,fleur,hard,265,1,35
32,0,0,0,15,90,fleur,hard,266,1,36
32,0,-5,90,15,90,fleur,hard,269,1,37
32,0,-90,90,15,90,circle,hard,272,1,38
32,0,5,90,15,90,cross,hard,273,1,39
32,0,5,60,15,90,cross,hard,274,1,40
32,0,-90,90,15,90,triangle,hard,275,1,41
32,0,30,180,15,90,triangle,hard,276,1,42
32,0,90,0,15,90,cross,hard,277,1,43
32,0,30,0,15,90,triangle,hard,278,1,44
32,0,0,120,15,90,triangle,hard,279,1,45
32,0,-90,85,15,90,circle,hard,281,1,46
32,0,0,90,15,90,triangle,hard,286,1,47
32,0,5,120,15,90,fleur,hard,298,1,48
32,0,90,85,15,90,fleur,hard,306,2,0
32,0,5,85,15,90,fleur,hard,309,2,1
32,0,-5,85,15,90,fleur,hard,326,2,2
32,0,90,85,15,90,cross,hard,328,2,3
32,0,-30,95,15,90,triangle,hard,330,2,4
32,0,5,85,15,90,circle,hard,332,2,5
32,0,30,95,15,90,triangle,hard,338,2,6
32,0,-30,0,15,90,cross,hard,345,2,7
32,0,5,60,15,90,fleur,hard,347,2,8
32,0,5,95,15,90,fleur,hard,349,2,9
32,0,-90,120,15,90,circle,hard,353,2,10
32,0,0,60,15,90,circle,hard,354,2,11
32,0,5,60,15,90,triangle,hard,355,2,12
32,0,-90,60,15,90,triangle,hard,367,2,13
32,0,30,85,15,90,circle,hard,371,2,14
32,0,90,60,15,90,cross,hard,372,2,15
32,0,90,95,15,90,fleur,hard,377,2,16
32,0,5,180,15,90,fleur,hard,378,2,17
32,0,30,120,15,90,fleur,hard,382,2,18
32,0,-5,120,15,90,triangle,hard,383,2,19
32,0,30,60,15,90,cross,hard,384,2,20
32,0,-90,0,15,90,triangle,hard,385,2,21
32,0,30,60,15,90,fleur,hard,389,2,22
32,0,-5,90,15,90,circle,hard,390,2,23
32,0,-30,180,15,90,cross,hard,392,2,24
32,0,-90,120,15,90,cross,hard,394,2,25
32,0,5,120,15,90,circle,hard,400,2,26
32,0,0,95,15,90,fleur,hard,401,2,27
32,0,0,85,15,90,triangle,hard,402,2,28
32,0,30,95,15,90,circle,hard,403,2,29
32,0,-90,0,15,90,circle,hard,404,2,30
32,0,90,180,15,90,cross,hard,408,2,31
32,0,30,85,15,90,cross,hard,409,2,32
32,0,30,0,15,90,cross,hard,419,2,33
32,0,-30,85,15,90,circle,hard,420,2,34
32,0,-90,60,15,90,fleur,hard,421,2,35
32,0,30,90,15,90,triangle,hard,422,2,36
32,0,30,60,15,90,triangle,hard,424,2,37
32,0,-90,0,15,90,fleur,hard,426,2,38
32,0,-30,85,15,90,triangle,hard,427,2,39
32,0,0,85,15,90,circle,hard,429,2,40
32,0,-90,120,15,90,fleur,hard,435,2,41
32,0,30,180,15,90,fleur,hard,440,2,42
32,0,5,0,15,90,cross,hard,442,2,43
32,0,30,0,15,90,fleur,hard,443,2,44
32,0,-30,0,15,90,circle,hard,451,2,45
32,0,-5,85,15,90,triangle,hard,454,2,46
32,0,0,180,15,90,fleur,hard,458,2,47
32,0,-90,90,15,90,fleur,hard,459,2,48
32,0,90,85,15,90,triangle,hard,470,3,0
32,0,5,0,15,90,circle,hard,471,3,1
32,0,0,180,15,90,cross,hard,474,3,2
32,0,-30,60,15,90,cross,hard,475,3,3
32,0,0,120,15,90,circle,hard,476,3,4
32,0,5,180,15,90,circle,hard,478,3,5
32,0,0,85,15,90,fleur,hard,481,3,6
32,0,30,120,15,90,cross,hard,485,3,7
32,0,-5,95,15,90,cross,hard,486,3,8
32,0,5,90,15,90,circle,hard,489,3,9
32,0,0,90,15,90,fleur,hard,492,3,10
32,0,-30,120,15,90,fleur,hard,493,3,11
32,0,-30,60,15,90,fleur,hard,498,3,12
32,0,5,0,15,90,fleur,hard,500,3,13
32,0,-30,95,15,90,cross,hard,508,3,14
32,0,90,95,15,90,triangle,hard,510,3,15
32,0,30,95,15,90,fleur,hard,512,3,16
32,0,-30,180,15,90,circle,hard,516,3,17
32,0,90,120,15,90,triangle,hard,518,3,18
32,0,-5,180,15,90,triangle,hard,520,3,19
32,0,-5,85,15,90,cross,hard,521,3,20
32,0,-90,95,15,90,triangle,hard,522,3,21
32,0,-30,90,15,90,cross,hard,523,3,22
32,0,30,60,15,90,circle,hard,524,3,23
32,0,-90,120,15,90,triangle,hard,527,3,24
32,0,-90,0,15,90,cross,hard,533,3,25
32,0,0,90,15,90,circle,hard,534,3,26
32,0,30,120,15,90,circle,hard,535,3,27
32,0,-90,180,15,90,circle,hard,538,3,28
32,0,90,90,15,90,cross,hard,540,3,29
32,0,-30,90,15,90,circle,hard,542,3,30
32,0,30,95,15,90,cross,hard,543,3,31
32,0,90,180,15,90,fleur,hard,547,3,32
32,0,-30,0,15,90,fleur,hard,548,3,33
32,0,-5,85,15,90,circle,hard,549,3,34
32,0,-90,180,15,90,cross,hard,553,3,35
32,0,-30,90,15,90,triangle,hard,554,3,36
32,0,5,0,15,90,triangle,hard,556,3,37
32,0,90,95,15,90,circle,hard,558,3,38
32,0,5,85,15,90,cross,hard,561,3,39
32,0,-90,60,15,90,circle,hard,564,3,40
32,0,0,0,15,90,circle,hard,566,3,41
32,0,-5,60,15,90,circle,hard,568,3,42
32,0,0,60,15,90,cross,hard,570,3,43
32,0,30,180,15,90,cross,hard,571,3,44
32,0,30,90,15,90,circle,hard,574,3,45
32,0,30,120,15,90,triangle,hard,577,3,46
32,0,-5,90,15,90,cross,hard,580,3,47
32,0,5,85,15,90,triangle,hard,582,3,48
32,1,0,0,15,90,triangle,hard,4,4,0
32,1,30,120,15,90,triangle,hard,16,4,1
32,1,30,0,15,90,triangle,hard,17,4,2
32,1,0,95,15,90,fleur,hard,19,4,3
32,1,5,120,15,90,triangle,hard,21,4,4
32,1,-5,0,15,90,triangle,hard,27,4,5
32,1,-90,90,15,90,triangle,hard,28,4,6
32,1,-90,85,15,90,fleur,hard,30,4,7
32,1,-90,120,15,90,cross,hard,33,4,8
32,1,30,90,15,90,fleur,hard,38,4,9
32,1,-5,60,15,90,triangle,hard,42,4,10
32,1,0,180,15,90,triangle,hard,43,4,11
32,1,30,120,15,90,fleur,hard,49,4,12
32,1,90,60,15,90,circle,hard,53,4,13
32,1,30,0,15,90,fleur,hard,54,4,14
32,1,-90,180,15,90,cross,hard,55,4,15
32,1,0,0,15,90,fleur,hard,57,4,16
32,1,-5,60,15,90,circle,hard,59,4,17
32,1,-30,0,15,90,circle,hard,60,4,18
32,1,30,95,15,90,circle,hard,61,4,19
32,1,5,60,15,90,circle,hard,65,4,20
32,1,-90,120,15,90,fleur,hard,67,4,21
32,1,-90,95,15,90,cross,hard,69,4,22
32,1,0,120,15,90,circle,hard,70,4,23
32,1,-5,180,15,90,triangle,hard,78,4,24
32,1,-90,0,15,90,triangle,hard,79,4,25
32,1,30,120,15,90,cross,hard,81,4,26
32,1,-5,95,15,90,cross,hard,85,4,27
32,1,30,180,15,90,circle,hard,86,4,28
32,1,0,95,15,90,triangle,hard,89,4,29
32,1,0,60,15,90,circle,hard,90,4,30
32,1,-30,85,15,90,cross,hard,91,4,31
32,1,0,85,15,90,circle,hard,95,4,32
32,1,-30,0,15,90,cross,hard,98,4,33
32,1,5,0,15,90,cross,hard,101,4,34
32,1,-30,90,15,90,circle,hard,103,4,35
32,1,5,180,15,90,triangle,hard,110,4,36
32,1,30,60,15,90,cross,hard,111,4,37
32,1,-5,120,15,90,fleur,hard,112,4,38
32,1,0,120,15,90,triangle,hard,114,4,39
32,1,-90,60,15,90,circle,hard,116,4,40
32,1,-90,95,15,90,circle,hard,117,4,41
32,1,-5,90,15,90,circle,hard,118,4,42
32,1,-90,180,15,90,circle,hard,119,4,43
32,1,30,0,15,90,cross,hard,120,4,44
32,1,0,90,15,90,triangle,hard,124,4,45
32,1,-30,95,15,90,cross,hard,127,4,46
32,1,-90,85,15,90,circle,hard,128,4,47
32,1,-30,180,15,90,cross,hard,129,4,48
